ID_Karyawan,USIA,Generasi,Status Pegawai New,Tingkatan Jabatan,Jabatan,Unit Bisnis,Lokasi Kerja,"Tgl Mulai Bekerja
(Dd/Mm/Yyyy) New",Rincian Masa Kerja New,Tanggal Berakhir Kontrak,Status Terminasi,Tanggal Terminasi (Dd/Mm/Yyyy),Status_Label,Is_Resign,Tingkatan_Jabatan_New,USIA_CLEAN,Usia_Masuk,Lokasi Kerja Group
KFA-10092,"23 Tahun, 5 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,MALANG,KF Kepuharjo,2023-06-25,2.0,,AKTIF,1970-01-01 00:00:00.000045169,AKTIF,0,5,23.0,22.833333333333332,OTHER_LOCATION
KFA-10093,"30 Tahun, 1 Bulan",Millennials,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,MALANG,KF.0210 BENGAWAN SOLO,2023-06-25,2.0,,AKTIF,1970-01-01 00:00:00.000045169,AKTIF,0,5,30.0,29.833333333333332,OTHER_LOCATION
KFA-10094,"26 Tahun, 8 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,MAKASSAR,KF. BONE,2023-08-01,2.0,,AKTIF,1970-01-01 00:00:00.000045169,AKTIF,0,5,26.0,25.833333333333332,OTHER_LOCATION
KFA-10095,"35 Tahun, 3 Bulan",Millennials,PKWT,PELAKSANA,APOTEKER PENDAMPING,CILEGON,KF.0140,2023-06-09,2.0,,AKTIF,1970-01-01 00:00:00.000045169,AKTIF,0,5,35.0,34.833333333333336,KF.0140
KFA-10096,"25 Tahun, 4 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,SUKABUMI,KF.0008,2023-08-01,2.0,,AKTIF,1970-01-01 00:00:00.000045169,AKTIF,0,5,25.0,24.833333333333332,KF.0008
KFA-10097,"25 Tahun, 10 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,SURABAYA,KF Sumenep 2,2023-07-03,2.0,,AKTIF,1970-01-01 00:00:00.000045169,AKTIF,0,5,25.0,24.833333333333332,OTHER_LOCATION
KFA-10098,"28 Tahun, 1 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,SURABAYA,KF PENJARINGAN,2023-07-01,2.0,,AKTIF,1970-01-01 00:00:00.000045169,AKTIF,0,5,28.0,27.833333333333332,OTHER_LOCATION
KFA-10099,"25 Tahun, 10 Bulan",Generasi Z,PKWT,PELAKSANA,PHARMACY MANAGER,MALANG,KF Kepuharjo,2023-06-25,2.0,,AKTIF,1970-01-01 00:00:00.000045169,AKTIF,0,5,25.0,24.833333333333332,OTHER_LOCATION
KFA-10100,"26 Tahun, 2 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,MAKASSAR,KF.DAYA,2023-08-01,2.0,,AKTIF,1970-01-01 00:00:00.000045169,AKTIF,0,5,26.0,25.833333333333332,OTHER_LOCATION
KFA-10101,"25 Tahun, 4 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,MAKASSAR,KF.0462 HERTASENING,2023-08-01,2.0,,AKTIF,1970-01-01 00:00:00.000045169,AKTIF,0,5,25.0,24.833333333333332,OTHER_LOCATION
KFA-10102,"27 Tahun, 6 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,BANDUNG,KF.SETIA BUDI,2023-07-01,2.0,,AKTIF,1970-01-01 00:00:00.000045169,AKTIF,0,5,27.0,26.833333333333332,OTHER_LOCATION
KFA-10103,"24 Tahun, 11 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,DENPASAR,KF. UBUD3 HANOMAN,2023-08-01,2.0,,AKTIF,1970-01-01 00:00:00.000045169,AKTIF,0,5,24.0,23.833333333333332,OTHER_LOCATION
KFA-10104,"25 Tahun, 2 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,BEKASI,KF Mekarsari Baru,2023-08-01,2.0,,AKTIF,1970-01-01 00:00:00.000045169,AKTIF,0,5,25.0,24.833333333333332,OTHER_LOCATION
KFA-10105,"24 Tahun, 9 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,BEKASI,KF Mekarsari Baru,2023-08-01,2.0,,AKTIF,1970-01-01 00:00:00.000045169,AKTIF,0,5,24.0,23.833333333333332,OTHER_LOCATION
KFA-10106,"26 Tahun, 6 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,BEKASI,KF JGC BEKASI,2023-08-01,2.0,,AKTIF,1970-01-01 00:00:00.000045169,AKTIF,0,5,26.0,25.833333333333332,OTHER_LOCATION
KFA-10107,"28 Tahun, 2 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,BATAM,KF. CENTER POINT AVIARI,2023-07-06,2.0,,AKTIF,1970-01-01 00:00:00.000045169,AKTIF,0,5,28.0,27.833333333333332,OTHER_LOCATION
KFA-10108,"30 Tahun, 9 Bulan",Millennials,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,BANDUNG,KF.0356,2023-06-07,2.0,,AKTIF,1970-01-01 00:00:00.000045169,AKTIF,0,5,30.0,29.833333333333332,OTHER_LOCATION
KFA-10109,"31 Tahun, 7 Bulan",Millennials,PKWT,PELAKSANA,APOTEKER PENDAMPING,BANDUNG,KF.0010,2023-07-24,2.0,,AKTIF,1970-01-01 00:00:00.000045169,AKTIF,0,5,31.0,30.833333333333332,OTHER_LOCATION
KFA-10110,"25 Tahun, 3 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,TANGERANG,KF PONPES MADINATUNNAJAH,2023-03-01,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,25.0,24.833333333333332,OTHER_LOCATION
KFA-10111,"26 Tahun, 6 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,TANGERANG,KF TELUK NAGA,2023-03-01,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,26.0,25.833333333333332,OTHER_LOCATION
KFA-10112,"26 Tahun, 0 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,YOGYAKARTA,KF.0275,2023-06-01,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,26.0,25.833333333333332,OTHER_LOCATION
KFA-10113,"25 Tahun, 7 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,YOGYAKARTA,KF.0089,2023-06-01,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,25.0,24.833333333333332,OTHER_LOCATION
KFA-10114,"26 Tahun, 5 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,GRESIK,KF 906 CANGKIR,2023-07-03,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,26.0,25.833333333333332,OTHER_LOCATION
KFA-10115,"29 Tahun, 2 Bulan",Millennials,PKWT,PELAKSANA,PHARMACY MANAGER,SORONG,KF.JUPITER,2023-06-21,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,29.0,28.833333333333332,OTHER_LOCATION
KFA-10116,"25 Tahun, 2 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,TANGERANG,KF.0457 ALAM SUTERA,2023-03-01,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,25.0,24.833333333333332,OTHER_LOCATION
KFA-10117,"24 Tahun, 10 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,CILEGON,KF ANYER,2023-06-09,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,24.0,23.833333333333332,OTHER_LOCATION
KFA-10118,"24 Tahun, 6 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,SUKABUMI,KF. CISAAT,2023-05-22,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,24.0,23.833333333333332,OTHER_LOCATION
KFA-10119,"22 Tahun, 2 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,SUKABUMI,KF.0317,2023-06-02,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,22.0,21.833333333333332,OTHER_LOCATION
KFA-10120,"24 Tahun, 10 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,SUKABUMI,KF.0221,2023-05-22,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,24.0,23.833333333333332,OTHER_LOCATION
KFA-10121,"29 Tahun, 5 Bulan",Millennials,PKWT,PELAKSANA,PHARMACY MANAGER,GRESIK,KF CERME GRESIK,2023-07-03,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,29.0,28.833333333333332,OTHER_LOCATION
KFA-10122,"25 Tahun, 2 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,GRESIK,KF CERME GRESIK,2023-07-03,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,25.0,24.833333333333332,OTHER_LOCATION
KFA-10123,"23 Tahun, 4 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,PALEMBANG,KF. BURLIAN,2023-07-01,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,23.0,22.833333333333332,OTHER_LOCATION
KFA-10124,"26 Tahun, 10 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,PALEMBANG,KF.0239 DIATARI,2023-06-26,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,26.0,25.833333333333332,OTHER_LOCATION
KFA-10125,"26 Tahun, 3 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,PALEMBANG,KF.0209 ROSARUM,2023-06-01,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,26.0,25.833333333333332,OTHER_LOCATION
KFA-10126,"27 Tahun, 2 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,SEMARANG,KF MIJEN,2023-05-01,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,27.0,26.833333333333332,OTHER_LOCATION
KFA-10127,"27 Tahun, 8 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,SEMARANG,KF.0468 GAJAH,2023-06-01,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,27.0,26.833333333333332,OTHER_LOCATION
KFA-10128,"26 Tahun, 10 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,PEKALONGAN,KF BUMIAYU BREBES,2023-07-01,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,26.0,25.833333333333332,OTHER_LOCATION
KFA-10129,"25 Tahun, 3 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,GORONTALO,KF.LIMBOTO,2023-06-01,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,25.0,24.833333333333332,OTHER_LOCATION
KFA-10130,"25 Tahun, 8 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,PALU,KF.0490 DEWI,2023-03-20,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,25.0,24.833333333333332,OTHER_LOCATION
KFA-10131,"31 Tahun, 0 Bulan",Millennials,MAGANG,PELAKSANA,SUPERVISOR PELAYANAN FARMASI,PALEMBANG,KF. Baturaja,2023-06-26,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,31.0,30.833333333333332,OTHER_LOCATION
KFA-10132,"25 Tahun, 2 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,JAYAPURA,KF.PEL062 RSUD JAYAPURA,2023-05-31,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,25.0,24.833333333333332,OTHER_LOCATION
KFA-10133,"25 Tahun, 9 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,JAYA 2,KF CIPAYUNG BOGOR,2023-04-24,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,25.0,24.833333333333332,OTHER_LOCATION
KFA-10134,"25 Tahun, 5 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,JAYA 2,KF KALISARI,2023-04-26,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,25.0,24.833333333333332,OTHER_LOCATION
KFA-10135,"26 Tahun, 11 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,PALANGKARAYA,KF 0727,2023-07-01,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,26.0,25.833333333333332,OTHER_LOCATION
KFA-10136,"26 Tahun, 5 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,MEDAN,KF BINJAI,2023-02-07,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,26.0,25.833333333333332,OTHER_LOCATION
KFA-10137,"26 Tahun, 1 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,JAYA 2,KF.0295,2023-06-05,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,26.0,25.833333333333332,OTHER_LOCATION
KFA-10138,"26 Tahun, 5 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,JAYA 2,KF.0147,2023-04-26,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,26.0,25.833333333333332,OTHER_LOCATION
KFA-10139,"27 Tahun, 0 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,LAMPUNG,KF KEDATON,2023-06-26,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,27.0,26.833333333333332,OTHER_LOCATION
KFA-10140,"31 Tahun, 11 Bulan",Millennials,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,KENDARI,KF.0288,2023-04-01,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,31.0,30.833333333333332,KF.0288
KFA-10141,"26 Tahun, 1 Bulan",Generasi Z,PKWT,PELAKSANA,PELAKSANA LAYANAN FARMASI,JEMBER,KF.0241,2023-07-01,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,26.0,25.833333333333332,OTHER_LOCATION
KFA-10142,"24 Tahun, 3 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,NUSA DUA,KF.0376 TJ. BENOA,2023-06-01,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,24.0,23.833333333333332,OTHER_LOCATION
KFA-10143,"27 Tahun, 9 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,JAYA 2,KF H&B MALL SARINAH,2023-04-24,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,27.0,26.833333333333332,OTHER_LOCATION
KFA-10144,"27 Tahun, 3 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,JAYA 2,KF.CIBUBUR LAP TEMBAK,2023-03-28,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,27.0,26.833333333333332,OTHER_LOCATION
KFA-10145,"26 Tahun, 0 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,BOGOR,KF.0348 DRAMAGA,2023-06-09,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,26.0,25.833333333333332,KF.0348 DRAMAGA
KFA-10146,"23 Tahun, 10 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,JAYA 1,KF.0581 BANGKA RAYA,2023-02-01,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,23.0,22.833333333333332,OTHER_LOCATION
KFA-10147,"25 Tahun, 9 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,JAYA 1,KF.0510 LT.AG,2023-02-21,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,25.0,24.833333333333332,OTHER_LOCATION
KFA-10148,"26 Tahun, 3 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,DENPASAR,KF.0034,2023-06-01,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,26.0,25.833333333333332,KF.0034
KFA-10149,"25 Tahun, 9 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,BATAM,KF.0413 BOTANIA,2023-05-11,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,25.0,24.833333333333332,OTHER_LOCATION
KFA-10150,"25 Tahun, 4 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,CIREBON,KF 0663 KLAYAN,2023-07-01,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,25.0,24.833333333333332,OTHER_LOCATION
KFA-10151,"25 Tahun, 4 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,DEPOK,KF.0382 K2,2023-05-09,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,25.0,24.833333333333332,KF.0382 K2
KFA-10152,"24 Tahun, 3 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,DEPOK,KF.0202,2023-06-20,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,24.0,23.833333333333332,KF.0202
KFA-10153,"27 Tahun, 8 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,BOGOR,KF. Ya Rahmah,2023-06-19,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,27.0,26.833333333333332,OTHER_LOCATION
KFA-10154,"25 Tahun, 11 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,BOGOR,KF METLAND,2023-06-12,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,25.0,24.833333333333332,OTHER_LOCATION
KFA-10155,"25 Tahun, 11 Bulan",Generasi Z,PKWT,PELAKSANA,PHARMACY MANAGER,BANDUNG,KF SARIWANGI,2023-05-25,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,25.0,24.833333333333332,OTHER_LOCATION
KFA-10156,"29 Tahun, 7 Bulan",Millennials,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,BOGOR,KF.0007 JUANDA,2023-05-25,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,29.0,28.833333333333332,KF.0007 JUANDA
KFA-10157,"26 Tahun, 6 Bulan",Generasi Z,PKWT,PELAKSANA,PHARMACY MANAGER,BOGOR,KF.0007 JUANDA,2023-06-24,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,26.0,25.833333333333332,KF.0007 JUANDA
KFA-10158,"27 Tahun, 0 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,BOGOR,KF.0007 JUANDA,2023-06-10,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,27.0,26.833333333333332,KF.0007 JUANDA
KFA-10159,"27 Tahun, 5 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,KARAWANG,KF.0079 DEWI SARTIKA,2023-06-01,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,27.0,26.833333333333332,OTHER_LOCATION
KFA-10160,"32 Tahun, 6 Bulan",Millennials,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,KARAWANG,KF.0440 VETERAN,2023-06-01,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,32.0,31.833333333333332,OTHER_LOCATION
KFA-10161,"29 Tahun, 2 Bulan",Millennials,PKWT,PELAKSANA,APOTEKER PENDAMPING,KARAWANG,KF.0440 VETERAN,2023-06-01,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,29.0,28.833333333333332,OTHER_LOCATION
KFA-10162,"25 Tahun, 7 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,BATAM,KF MEDITERANIA,2023-05-17,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,25.0,24.833333333333332,OTHER_LOCATION
KFA-10163,"27 Tahun, 8 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,BANJARMASIN,APOTEK KF 0732 PELAIHA,2023-07-01,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,27.0,26.833333333333332,OTHER_LOCATION
KFA-10164,"25 Tahun, 6 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,TASIKMALAYA,KF LELES,2023-06-16,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,25.0,24.833333333333332,OTHER_LOCATION
KFA-10165,"27 Tahun, 8 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,TASIKMALAYA,APOTEK KF. SINGAPARNA,2023-06-16,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,27.0,26.833333333333332,OTHER_LOCATION
KFA-10166,"26 Tahun, 3 Bulan",Generasi Z,PKWT,PELAKSANA,PHARMACY MANAGER,TASIKMALAYA,KF.0606 BANJAR,2023-06-16,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,26.0,25.833333333333332,OTHER_LOCATION
KFA-10167,"26 Tahun, 8 Bulan",Generasi Z,PKWT,PELAKSANA,APOTEKER PENDAMPING,TASIKMALAYA,KF.0195,2023-05-17,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,26.0,25.833333333333332,KF.0195
KFA-10168,"29 Tahun, 8 Bulan",Millennials,PKWT,PELAKSANA,APOTEKER PENDAMPING,BANDUNG,KF.0289,2023-05-08,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,29.0,28.833333333333332,OTHER_LOCATION
KFA-10169,"31 Tahun, 5 Bulan",Millennials,PKWT,PELAKSANA,APOTEKER PENDAMPING,BANDUNG,KF.0012,2023-05-26,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,31.0,30.833333333333332,OTHER_LOCATION
KFA-10170,"26 Tahun, 4 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA CORPORATE & COMMERCIAL,KFA PUSAT,Unit Legal,2023-07-03,2.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,5,26.0,25.833333333333332,OTHER_LOCATION
KFA-10171,"59 Tahun, 9 Bulan",Generasi X,PKWT,ASISTEN MANAGER,ASMAN GENERAL AFFAIRS II,KFA PUSAT,Unit HCBP & General Affairs,2022-11-01,3.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,3,59.0,58.75,Unit HCBP & General Affairs
KFA-10172,"59 Tahun, 2 Bulan",Generasi X,PKWT,ASISTEN MANAGER,ASMAN ACCOUNTING,KFA PUSAT,Unit Accounting,2022-08-01,3.0,,AKTIF,1970-01-01 00:00:00.000045138,AKTIF,0,3,59.0,58.75,OTHER_LOCATION
KFA-10173,"24 Tahun, 10 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,DEPOK,KF.0389,2023-05-08,2.0,,AKTIF,1970-01-01 00:00:00.000045107,AKTIF,0,5,24.0,23.833333333333332,OTHER_LOCATION
KFA-10174,"26 Tahun, 3 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,DEPOK,KF.0202,2023-06-01,2.0,,AKTIF,1970-01-01 00:00:00.000045107,AKTIF,0,5,26.0,25.833333333333332,KF.0202
KFA-10175,"27 Tahun, 6 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,SEMARANG,KF.0259,2023-05-01,2.0,,AKTIF,1970-01-01 00:00:00.000045107,AKTIF,0,5,27.0,26.833333333333332,OTHER_LOCATION
KFA-10176,"26 Tahun, 6 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,MANADO,KF.0309,2023-02-27,2.0,,AKTIF,1970-01-01 00:00:00.000045107,AKTIF,0,5,26.0,25.833333333333332,OTHER_LOCATION
KFA-10177,"29 Tahun, 1 Bulan",Millennials,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,GORONTALO,KF Raja Eyato,2023-06-01,2.0,,AKTIF,1970-01-01 00:00:00.000045107,AKTIF,0,5,29.0,28.833333333333332,OTHER_LOCATION
KFA-10178,"25 Tahun, 3 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,DEPOK,KF.0202,2023-05-22,2.0,,AKTIF,1970-01-01 00:00:00.000045107,AKTIF,0,5,25.0,24.833333333333332,KF.0202
KFA-10179,"34 Tahun, 8 Bulan",Millennials,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,BANDUNG,KF.DAGO UNPAD,2023-05-09,2.0,,AKTIF,1970-01-01 00:00:00.000045107,AKTIF,0,5,34.0,33.833333333333336,OTHER_LOCATION
KFA-10180,"28 Tahun, 8 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA MONITORING & EVALUATION,KFA PUSAT,Unit HCBP & General Affairs,2023-06-05,2.0,,AKTIF,1970-01-01 00:00:00.000045107,AKTIF,0,5,28.0,27.833333333333332,Unit HCBP & General Affairs
KFA-10181,"24 Tahun, 11 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA HCIS,KFA PUSAT,Unit HCBP & General Affairs,2023-05-22,2.0,,AKTIF,1970-01-01 00:00:00.000045107,AKTIF,0,5,24.0,23.833333333333332,Unit HCBP & General Affairs
KFA-10182,"25 Tahun, 7 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,SIDOARJO,KF.PANDAAN,2022-12-01,3.0,,AKTIF,1970-01-01 00:00:00.000045077,AKTIF,0,5,25.0,24.75,OTHER_LOCATION
KFA-10183,"23 Tahun, 11 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,YOGYAKARTA,KF BESI,2023-05-01,2.0,,AKTIF,1970-01-01 00:00:00.000045077,AKTIF,0,5,23.0,22.833333333333332,OTHER_LOCATION
KFA-10184,"25 Tahun, 2 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,CILEGON,KF RAU,2023-04-01,2.0,,AKTIF,1970-01-01 00:00:00.000045077,AKTIF,0,5,25.0,24.833333333333332,OTHER_LOCATION
KFA-10185,"26 Tahun, 7 Bulan",Generasi Z,MAGANG,PELAKSANA,PELAKSANA LAYANAN FARMASI,CILEGON,KF A. YANI PANDEGLANG,2023-04-01,2.0,,AKTIF,1970-01-01 00:00:00.000045077,AKTIF,0,5,26.0,25.833333333333332,OTHER_LOCATION
